22102, [3 (114, 57, 28)]
22103, [3 (114, 57, 27)]
22104, [3 (114, 57, 14)]
22105, [3 (114, 56, 42)]
22106, [3 (114, 56, 34)]
22107, [3 (114, 56, 32)]
22108, [3 (114, 56, 16)]
22109, [3 (114, 56, 6)]
22110, [3 (114, 55, 37)]
22111, [3 (114, 54, 28)]
22112, [3 (114, 54, 20)]
22113, [3 (114, 54, 18)]
22114, [3 (114, 54, 17)]
22115, [3 (114, 54, 4)]
22116, [3 (114, 54, 2)]
22117, [3 (114, 53, 35)]
22118, [3 (114, 53, 24)]
22119, [3 (114, 53, 22)]
22120, [3 (114, 52, 27)]
22121, [3 (114, 52, 3)]
22122, [3 (114, 52, 0)]
22123, [3 (114, 51, 18)]
22124, [3 (114, 51, 0)]
22125, [3 (114, 50, 25)]
22126, [3 (114, 50, 23)]
22127, [3 (114, 50, 22)]
22128, [3 (114, 49, 29)]
22129, [3 (114, 48, 26)]
22130, [3 (114, 48, 24)]
22131, [3 (114, 48, 13)]
22132, [3 (114, 48, 0)]
22133, [3 (114, 47, 30)]
22134, [3 (114, 47, 20)]
22135, [3 (114, 46, 33)]
22136, [3 (114, 46, 25)]
22137, [3 (114, 44, 8)]
22138, [3 (114, 43, 23)]
22139, [3 (114, 41, 22)]
22140, [3 (113, 115, 78)]
22141, [3 (113, 98, 69)]
22142, [3 (113, 89, 29)]
22143, [3 (113, 88, 47)]
22144, [3 (113, 87, 70)]
22145, [3 (113, 87, 50)]
22146, [3 (113, 86, 65)]
22147, [3 (113, 85, 61)]
22148, [3 (113, 85, 38)]
22149, [3 (113, 83, 57)]
22150, [3 (113, 83, 21)]
22151, [3 (113, 82, 77)]
22152, [3 (113, 82, 54)]
22153, [3 (113, 82, 53)]
22154, [3 (113, 81, 43)]
22155, [3 (113, 81, 40)]
22156, [3 (113, 81, 32)]
22157, [3 (113, 81, 24)]
22158, [3 (113, 80, 63)]
22159, [3 (113, 80, 49)]
22160, [3 (113, 80, 37)]
22161, [3 (113, 80, 26)]
22162, [3 (113, 79, 77)]
22163, [3 (113, 79, 51)]
22164, [3 (113, 79, 44)]
22165, [3 (113, 79, 41)]
22166, [3 (113, 79, 33)]
22167, [3 (113, 79, 31)]
22168, [3 (113, 79, 18)]
22169, [3 (113, 79, 16)]
22170, [3 (113, 78, 59)]
22171, [3 (113, 78, 56)]
22172, [3 (113, 78, 50)]
22173, [3 (113, 78, 48)]
22174, [3 (113, 78, 46)]
22175, [3 (113, 78, 40)]
22176, [3 (113, 78, 36)]
22177, [3 (113, 78, 22)]
22178, [3 (113, 78, 20)]
22179, [3 (113, 77, 55)]
22180, [3 (113, 77, 53)]
22181, [3 (113, 77, 45)]
22182, [3 (113, 77, 43)]
22183, [3 (113, 77, 41)]
22184, [3 (113, 77, 29)]
22185, [3 (113, 77, 25)]
22186, [3 (113, 77, 19)]
22187, [3 (113, 76, 57)]
22188, [3 (113, 76, 50)]
22189, [3 (113, 76, 47)]
22190, [3 (113, 76, 34)]
22191, [3 (113, 76, 32)]
22192, [3 (113, 76, 24)]
22193, [3 (113, 75, 56)]
22194, [3 (113, 75, 54)]
22195, [3 (113, 75, 52)]
22196, [3 (113, 75, 39)]
22197, [3 (113, 75, 38)]
22198, [3 (113, 75, 30)]
22199, [3 (113, 74, 45)]
22200, [3 (113, 74, 43)]
22201, [3 (113, 74, 41)]
22202, [3 (113, 74, 35)]
22203, [3 (113, 74, 33)]
22204, [3 (113, 74, 31)]
22205, [3 (113, 73, 63)]
22206, [3 (113, 73, 48)]
22207, [3 (113, 73, 47)]
22208, [3 (113, 73, 38)]
22209, [3 (113, 73, 11)]
22210, [3 (113, 72, 68)]
22211, [3 (113, 72, 54)]
22212, [3 (113, 72, 52)]
22213, [3 (113, 72, 42)]
22214, [3 (113, 72, 40)]
22215, [3 (113, 71, 57)]
22216, [3 (113, 71, 49)]
22217, [3 (113, 71, 47)]
22218, [3 (113, 71, 46)]
22219, [3 (113, 71, 33)]
22220, [3 (113, 71, 21)]
22221, [3 (113, 70, 53)]
22222, [3 (113, 70, 51)]
22223, [3 (113, 70, 38)]
22224, [3 (113, 70, 36)]
22225, [3 (113, 70, 35)]
22226, [3 (113, 70, 28)]
22227, [3 (113, 70, 25)]
22228, [3 (113, 70, 19)]
22229, [3 (113, 70, 15)]
22230, [3 (113, 69, 42)]
22231, [3 (113, 69, 40)]
22232, [3 (113, 69, 32)]
22233, [3 (113, 69, 30)]
22234, [3 (113, 69, 24)]
22235, [3 (113, 69, 20)]
22236, [3 (113, 68, 47)]
22237, [3 (113, 68, 45)]
22238, [3 (113, 68, 39)]
22239, [3 (113, 68, 37)]
22240, [3 (113, 68, 35)]
22241, [3 (113, 68, 29)]
22242, [3 (113, 68, 27)]
22243, [3 (113, 68, 26)]
22244, [3 (113, 68, 0)]
22245, [3 (113, 67, 54)]
22246, [3 (113, 67, 44)]
22247, [3 (113, 67, 43)]
22248, [3 (113, 67, 41)]
22249, [3 (113, 67, 34)]
22250, [3 (113, 67, 33)]
22251, [3 (113, 67, 31)]
22252, [3 (113, 67, 17)]
22253, [3 (113, 66, 48)]
22254, [3 (113, 66, 46)]
22255, [3 (113, 66, 36)]
22256, [3 (113, 66, 24)]
22257, [3 (113, 66, 22)]
22258, [3 (113, 65, 45)]
22259, [3 (113, 65, 42)]
22260, [3 (113, 65, 29)]
22261, [3 (113, 65, 27)]
22262, [3 (113, 65, 25)]
22263, [3 (113, 65, 17)]
22264, [3 (113, 64, 34)]
22265, [3 (113, 64, 32)]
22266, [3 (113, 64, 31)]
22267, [3 (113, 64, 24)]
22268, [3 (113, 64, 21)]
22269, [3 (113, 63, 40)]
22270, [3 (113, 63, 38)]
22271, [3 (113, 63, 36)]
22272, [3 (113, 63, 28)]
22273, [3 (113, 62, 41)]
22274, [3 (113, 62, 35)]
22275, [3 (113, 62, 19)]
22276, [3 (113, 61, 40)]
22277, [3 (113, 61, 39)]
22278, [3 (113, 61, 24)]
22279, [3 (113, 61, 22)]
22280, [3 (113, 61, 14)]
22281, [3 (113, 61, 13)]
22282, [3 (113, 60, 42)]
22283, [3 (113, 60, 29)]
22284, [3 (113, 60, 28)]
22285, [3 (113, 60, 26)]
22286, [3 (113, 60, 18)]
22287, [3 (113, 60, 6)]
22288, [3 (113, 59, 35)]
22289, [3 (113, 59, 33)]
22290, [3 (113, 59, 31)]
22291, [3 (113, 59, 25)]
22292, [3 (113, 59, 23)]
22293, [3 (113, 59, 21)]
22294, [3 (113, 59, 12)]
22295, [3 (113, 58, 37)]
22296, [3 (113, 58, 28)]
22297, [3 (113, 58, 27)]
22298, [3 (113, 57, 42)]
22299, [3 (113, 57, 34)]
22300, [3 (113, 57, 32)]
22301, [3 (113, 57, 30)]
22302, [3 (113, 57, 24)]
22303, [3 (113, 57, 8)]
22304, [3 (113, 56, 36)]
22305, [3 (113, 56, 29)]
22306, [3 (113, 56, 11)]
22307, [3 (113, 55, 33)]
22308, [3 (113, 55, 31)]
22309, [3 (113, 54, 12)]
22310, [3 (113, 54, 10)]
22311, [3 (113, 53, 29)]
22312, [3 (113, 53, 25)]
22313, [3 (113, 53, 16)]
22314, [3 (113, 52, 33)]
22315, [3 (113, 52, 24)]
22316, [3 (113, 52, 23)]
22317, [3 (113, 52, 21)]
22318, [3 (113, 51, 40)]
22319, [3 (113, 51, 28)]
22320, [3 (113, 51, 10)]
22321, [3 (113, 50, 17)]
22322, [3 (113, 50, 15)]
22323, [3 (113, 49, 37)]
22324, [3 (113, 47, 31)]
22325, [3 (113, 47, 21)]
22326, [3 (113, 47, 0)]
22327, [3 (113, 46, 27)]
22328, [3 (113, 46, 19)]
22329, [3 (113, 45, 26)]
22330, [3 (113, 45, 24)]
22331, [3 (113, 42, 22)]
22332, [3 (113, 42, 20)]
22333, [3 (113, 40, 21)]
22334, [3 (112, 108, 71)]
22335, [3 (112, 106, 72)]
22336, [3 (112, 99, 64)]
22337, [3 (112, 87, 67)]
22338, [3 (112, 87, 20)]
22339, [3 (112, 86, 53)]
22340, [3 (112, 83, 67)]
22341, [3 (112, 83, 65)]
22342, [3 (112, 82, 56)]
22343, [3 (112, 81, 53)]
22344, [3 (112, 81, 52)]
22345, [3 (112, 81, 50)]
22346, [3 (112, 81, 35)]
22347, [3 (112, 81, 26)]
22348, [3 (112, 80, 59)]
22349, [3 (112, 80, 57)]
22350, [3 (112, 80, 55)]
22351, [3 (112, 80, 42)]
22352, [3 (112, 80, 31)]
22353, [3 (112, 80, 23)]
22354, [3 (112, 79, 48)]
22355, [3 (112, 79, 46)]
22356, [3 (112, 79, 44)]
22357, [3 (112, 79, 38)]
22358, [3 (112, 79, 36)]
22359, [3 (112, 79, 28)]
22360, [3 (112, 78, 68)]
22361, [3 (112, 78, 66)]
22362, [3 (112, 78, 50)]
22363, [3 (112, 78, 40)]
22364, [3 (112, 78, 32)]
22365, [3 (112, 78, 17)]
22366, [3 (112, 77, 58)]
22367, [3 (112, 77, 55)]
22368, [3 (112, 77, 49)]
22369, [3 (112, 77, 45)]
22370, [3 (112, 77, 37)]
22371, [3 (112, 77, 35)]
22372, [3 (112, 77, 23)]
22373, [3 (112, 76, 62)]
22374, [3 (112, 76, 50)]
22375, [3 (112, 76, 44)]
22376, [3 (112, 76, 2)]
22377, [3 (112, 75, 59)]
22378, [3 (112, 75, 57)]
22379, [3 (112, 75, 56)]
22380, [3 (112, 75, 49)]
22381, [3 (112, 75, 46)]
22382, [3 (112, 75, 33)]
22383, [3 (112, 74, 51)]
22384, [3 (112, 74, 37)]
22385, [3 (112, 74, 27)]
22386, [3 (112, 73, 44)]
22387, [3 (112, 73, 42)]
22388, [3 (112, 73, 40)]
22389, [3 (112, 73, 34)]
22390, [3 (112, 73, 32)]
22391, [3 (112, 73, 30)]
22392, [3 (112, 73, 14)]
22393, [3 (112, 72, 46)]
22394, [3 (112, 72, 37)]
22395, [3 (112, 72, 36)]
22396, [3 (112, 71, 43)]
22397, [3 (112, 71, 41)]
22398, [3 (112, 71, 39)]
22399, [3 (112, 71, 15)]
22400, [3 (112, 71, 9)]
22401, [3 (112, 71, 7)]
22402, [3 (112, 70, 46)]
22403, [3 (112, 70, 45)]
22404, [3 (112, 70, 32)]
22405, [3 (112, 70, 30)]
22406, [3 (112, 70, 28)]
22407, [3 (112, 70, 22)]
22408, [3 (112, 69, 52)]
22409, [3 (112, 69, 37)]
22410, [3 (112, 69, 35)]
22411, [3 (112, 69, 34)]
22412, [3 (112, 69, 27)]
22413, [3 (112, 69, 26)]
22414, [3 (112, 68, 43)]
22415, [3 (112, 68, 41)]
22416, [3 (112, 68, 39)]
22417, [3 (112, 68, 33)]
22418, [3 (112, 68, 31)]
22419, [3 (112, 68, 29)]
22420, [3 (112, 68, 23)]
22421, [3 (112, 68, 19)]
22422, [3 (112, 67, 62)]
22423, [3 (112, 67, 46)]
22424, [3 (112, 67, 44)]
22425, [3 (112, 67, 38)]
22426, [3 (112, 67, 36)]
22427, [3 (112, 67, 34)]
22428, [3 (112, 67, 28)]
22429, [3 (112, 67, 26)]
22430, [3 (112, 66, 43)]
22431, [3 (112, 66, 42)]
22432, [3 (112, 66, 40)]
22433, [3 (112, 66, 33)]
22434, [3 (112, 66, 32)]
22435, [3 (112, 66, 30)]
22436, [3 (112, 65, 57)]
22437, [3 (112, 65, 47)]
22438, [3 (112, 65, 37)]
22439, [3 (112, 65, 35)]
22440, [3 (112, 65, 13)]
22441, [3 (112, 64, 52)]
22442, [3 (112, 64, 44)]
22443, [3 (112, 64, 42)]
22444, [3 (112, 64, 41)]
22445, [3 (112, 64, 28)]
22446, [3 (112, 64, 26)]
22447, [3 (112, 64, 24)]
22448, [3 (112, 63, 33)]
22449, [3 (112, 63, 31)]
22450, [3 (112, 63, 30)]
22451, [3 (112, 63, 20)]
22452, [3 (112, 62, 39)]
22453, [3 (112, 62, 37)]
22454, [3 (112, 62, 35)]
22455, [3 (112, 62, 29)]
22456, [3 (112, 62, 27)]
22457, [3 (112, 62, 25)]
22458, [3 (112, 61, 42)]
22459, [3 (112, 61, 34)]
22460, [3 (112, 61, 32)]
22461, [3 (112, 61, 30)]
22462, [3 (112, 60, 39)]
22463, [3 (112, 60, 36)]
22464, [3 (112, 60, 23)]
22465, [3 (112, 60, 20)]
22466, [3 (112, 59, 28)]
22467, [3 (112, 59, 27)]
22468, [3 (112, 59, 25)]
22469, [3 (112, 58, 48)]
22470, [3 (112, 58, 32)]
22471, [3 (112, 58, 30)]
22472, [3 (112, 58, 24)]
22473, [3 (112, 58, 22)]
22474, [3 (112, 58, 20)]
22475, [3 (112, 58, 14)]
22476, [3 (112, 57, 36)]
22477, [3 (112, 57, 27)]
22478, [3 (112, 57, 26)]
22479, [3 (112, 57, 18)]
22480, [3 (112, 56, 41)]
22481, [3 (112, 56, 33)]
22482, [3 (112, 56, 31)]
22483, [3 (112, 56, 23)]
22484, [3 (112, 56, 19)]
22485, [3 (112, 56, 9)]
22486, [3 (112, 55, 35)]
22487, [3 (112, 55, 28)]
22488, [3 (112, 55, 26)]
22489, [3 (112, 55, 25)]
22490, [3 (112, 54, 42)]
22491, [3 (112, 54, 40)]
22492, [3 (112, 54, 34)]
22493, [3 (112, 54, 14)]
22494, [3 (112, 53, 37)]
22495, [3 (112, 53, 21)]
22496, [3 (112, 52, 26)]
22497, [3 (112, 52, 24)]
22498, [3 (112, 52, 18)]
22499, [3 (112, 51, 30)]
22500, [3 (112, 51, 22)]
22501, [3 (112, 50, 13)]
22502, [3 (112, 49, 16)]
22503, [3 (112, 47, 27)]
22504, [3 (112, 47, 25)]
22505, [3 (112, 46, 24)]
22506, [3 (112, 46, 20)]
22507, [3 (112, 46, 12)]
22508, [3 (112, 45, 18)]
22509, [3 (112, 45, 16)]
22510, [3 (112, 45, 2)]
22511, [3 (112, 44, 23)]
22512, [3 (112, 44, 21)]
22513, [3 (112, 39, 22)]
22514, [3 (112, 39, 20)]
22515, [3 (111, 108, 67)]
22516, [3 (111, 99, 75)]
22517, [3 (111, 97, 70)]
22518, [3 (111, 94, 64)]
22519, [3 (111, 86, 32)]
22520, [3 (111, 85, 36)]
22521, [3 (111, 84, 57)]
22522, [3 (111, 84, 54)]
22523, [3 (111, 84, 37)]
22524, [3 (111, 83, 44)]
22525, [3 (111, 82, 48)]
22526, [3 (111, 81, 57)]
22527, [3 (111, 81, 55)]
22528, [3 (111, 81, 47)]
22529, [3 (111, 81, 43)]
22530, [3 (111, 80, 51)]
22531, [3 (111, 80, 26)]
22532, [3 (111, 79, 54)]
22533, [3 (111, 79, 41)]
22534, [3 (111, 78, 63)]
22535, [3 (111, 78, 59)]
22536, [3 (111, 78, 47)]
22537, [3 (111, 78, 45)]
22538, [3 (111, 78, 37)]
22539, [3 (111, 77, 50)]
22540, [3 (111, 77, 49)]
22541, [3 (111, 77, 42)]
22542, [3 (111, 77, 40)]
22543, [3 (111, 77, 39)]
22544, [3 (111, 77, 32)]
22545, [3 (111, 77, 31)]
22546, [3 (111, 77, 29)]
22547, [3 (111, 76, 54)]
22548, [3 (111, 76, 48)]
22549, [3 (111, 76, 44)]
22550, [3 (111, 76, 8)]
22551, [3 (111, 75, 61)]
22552, [3 (111, 75, 53)]
22553, [3 (111, 75, 49)]
22554, [3 (111, 75, 43)]
22555, [3 (111, 75, 41)]
22556, [3 (111, 75, 39)]
22557, [3 (111, 74, 55)]
22558, [3 (111, 74, 48)]
22559, [3 (111, 74, 47)]
22560, [3 (111, 74, 45)]
22561, [3 (111, 74, 30)]
22562, [3 (111, 73, 60)]
22563, [3 (111, 73, 54)]
22564, [3 (111, 73, 50)]
22565, [3 (111, 73, 37)]
22566, [3 (111, 73, 36)]
22567, [3 (111, 73, 34)]
22568, [3 (111, 73, 28)]
22569, [3 (111, 72, 43)]
22570, [3 (111, 72, 41)]
22571, [3 (111, 72, 39)]
22572, [3 (111, 72, 33)]
22573, [3 (111, 72, 31)]
22574, [3 (111, 72, 29)]
22575, [3 (111, 71, 45)]
22576, [3 (111, 71, 36)]
22577, [3 (111, 71, 35)]
22578, [3 (111, 70, 50)]
22579, [3 (111, 70, 48)]
22580, [3 (111, 70, 42)]
22581, [3 (111, 70, 40)]
22582, [3 (111, 70, 38)]
22583, [3 (111, 70, 24)]
22584, [3 (111, 69, 47)]
22585, [3 (111, 69, 45)]
22586, [3 (111, 69, 44)]
22587, [3 (111, 69, 31)]
22588, [3 (111, 69, 29)]
22589, [3 (111, 69, 11)]
22590, [3 (111, 68, 51)]
22591, [3 (111, 68, 49)]
22592, [3 (111, 68, 36)]
22593, [3 (111, 68, 34)]
22594, [3 (111, 68, 25)]
22595, [3 (111, 67, 56)]
22596, [3 (111, 67, 42)]
22597, [3 (111, 67, 38)]
22598, [3 (111, 67, 32)]
22599, [3 (111, 67, 30)]
22600, [3 (111, 67, 28)]
22601, [3 (111, 67, 18)]
22602, [3 (111, 66, 47)]
22603, [3 (111, 66, 45)]
22604, [3 (111, 66, 43)]
22605, [3 (111, 66, 37)]
22606, [3 (111, 66, 35)]
22607, [3 (111, 66, 33)]
22608, [3 (111, 66, 27)]
22609, [3 (111, 66, 25)]
22610, [3 (111, 66, 24)]
22611, [3 (111, 65, 42)]
22612, [3 (111, 65, 41)]
22613, [3 (111, 65, 39)]
22614, [3 (111, 65, 32)]
22615, [3 (111, 65, 31)]
22616, [3 (111, 65, 29)]
22617, [3 (111, 65, 15)]
22618, [3 (111, 65, 3)]
22619, [3 (111, 64, 44)]
22620, [3 (111, 64, 38)]
22621, [3 (111, 64, 36)]
22622, [3 (111, 64, 34)]
22623, [3 (111, 64, 20)]
22624, [3 (111, 64, 18)]
22625, [3 (111, 63, 87)]
22626, [3 (111, 63, 43)]
22627, [3 (111, 63, 40)]
22628, [3 (111, 63, 23)]
22629, [3 (111, 63, 17)]
22630, [3 (111, 62, 32)]
22631, [3 (111, 62, 30)]
22632, [3 (111, 62, 29)]
22633, [3 (111, 62, 22)]
22634, [3 (111, 62, 21)]
22635, [3 (111, 61, 38)]
22636, [3 (111, 61, 36)]
22637, [3 (111, 61, 34)]
22638, [3 (111, 61, 28)]
22639, [3 (111, 61, 26)]
22640, [3 (111, 61, 10)]
22641, [3 (111, 61, 0)]
22642, [3 (111, 60, 41)]
22643, [3 (111, 60, 39)]
22644, [3 (111, 60, 33)]
22645, [3 (111, 60, 31)]
22646, [3 (111, 60, 29)]
22647, [3 (111, 60, 15)]
22648, [3 (111, 59, 38)]
22649, [3 (111, 59, 37)]
22650, [3 (111, 59, 35)]
22651, [3 (111, 59, 22)]
22652, [3 (111, 59, 20)]
22653, [3 (111, 59, 9)]
22654, [3 (111, 59, 0)]
22655, [3 (111, 58, 42)]
22656, [3 (111, 58, 27)]
22657, [3 (111, 58, 26)]
22658, [3 (111, 58, 24)]
22659, [3 (111, 58, 16)]
22660, [3 (111, 58, 14)]
22661, [3 (111, 57, 31)]
22662, [3 (111, 57, 29)]
22663, [3 (111, 57, 21)]
22664, [3 (111, 57, 19)]
22665, [3 (111, 57, 13)]
22666, [3 (111, 57, 11)]
22667, [3 (111, 56, 53)]
22668, [3 (111, 56, 26)]
22669, [3 (111, 56, 25)]
22670, [3 (111, 56, 17)]
22671, [3 (111, 56, 15)]
22672, [3 (111, 55, 38)]
22673, [3 (111, 55, 32)]
22674, [3 (111, 55, 28)]
22675, [3 (111, 55, 22)]
22676, [3 (111, 55, 20)]
22677, [3 (111, 54, 27)]
22678, [3 (111, 54, 25)]
22679, [3 (111, 54, 1)]
22680, [3 (111, 53, 49)]
22681, [3 (111, 53, 15)]
22682, [3 (111, 53, 5)]
22683, [3 (111, 52, 34)]
22684, [3 (111, 52, 20)]
22685, [3 (111, 51, 50)]
22686, [3 (111, 51, 27)]
22687, [3 (111, 51, 23)]
22688, [3 (111, 51, 17)]
22689, [3 (111, 51, 14)]
22690, [3 (111, 49, 24)]
22691, [3 (111, 48, 13)]
22692, [3 (111, 47, 22)]
22693, [3 (111, 46, 28)]
22694, [3 (111, 46, 24)]
22695, [3 (111, 46, 6)]
22696, [3 (111, 46, 4)]
22697, [3 (111, 45, 21)]
22698, [3 (111, 40, 22)]
22699, [3 (111, 40, 18)]
22700, [3 (110, 108, 69)]
22701, [3 (110, 99, 67)]
22702, [3 (110, 96, 69)]
22703, [3 (110, 96, 67)]
22704, [3 (110, 95, 66)]
22705, [3 (110, 94, 104)]
22706, [3 (110, 91, 61)]
22707, [3 (110, 90, 65)]
22708, [3 (110, 84, 57)]
22709, [3 (110, 83, 38)]
22710, [3 (110, 82, 58)]
22711, [3 (110, 82, 42)]
22712, [3 (110, 81, 47)]
22713, [3 (110, 81, 41)]
22714, [3 (110, 81, 39)]
22715, [3 (110, 80, 69)]
22716, [3 (110, 80, 42)]
22717, [3 (110, 80, 26)]
22718, [3 (110, 79, 50)]
22719, [3 (110, 79, 33)]
22720, [3 (110, 78, 57)]
22721, [3 (110, 78, 53)]
22722, [3 (110, 78, 40)]
22723, [3 (110, 78, 29)]
22724, [3 (110, 78, 27)]
22725, [3 (110, 78, 19)]
22726, [3 (110, 77, 58)]
22727, [3 (110, 77, 46)]
22728, [3 (110, 77, 44)]
22729, [3 (110, 77, 42)]
22730, [3 (110, 77, 36)]
22731, [3 (110, 76, 51)]
22732, [3 (110, 76, 48)]
22733, [3 (110, 76, 39)]
22734, [3 (110, 76, 38)]
22735, [3 (110, 76, 30)]
22736, [3 (110, 75, 47)]
22737, [3 (110, 75, 45)]
22738, [3 (110, 75, 43)]
22739, [3 (110, 75, 37)]
22740, [3 (110, 74, 50)]
22741, [3 (110, 74, 42)]
22742, [3 (110, 74, 40)]
22743, [3 (110, 74, 38)]
22744, [3 (110, 74, 14)]
22745, [3 (110, 73, 55)]
22746, [3 (110, 73, 54)]
22747, [3 (110, 73, 47)]
22748, [3 (110, 73, 31)]
22749, [3 (110, 72, 53)]
22750, [3 (110, 72, 51)]
22751, [3 (110, 72, 36)]
22752, [3 (110, 72, 33)]
22753, [3 (110, 71, 54)]
22754, [3 (110, 71, 42)]
22755, [3 (110, 71, 40)]
22756, [3 (110, 71, 38)]
22757, [3 (110, 71, 32)]
22758, [3 (110, 71, 28)]
22759, [3 (110, 71, 14)]
22760, [3 (110, 70, 62)]
22761, [3 (110, 70, 44)]
22762, [3 (110, 70, 35)]
22763, [3 (110, 70, 34)]
22764, [3 (110, 69, 51)]
22765, [3 (110, 69, 49)]
22766, [3 (110, 69, 47)]
22767, [3 (110, 69, 41)]
22768, [3 (110, 69, 39)]
22769, [3 (110, 69, 37)]
22770, [3 (110, 69, 25)]
22771, [3 (110, 69, 23)]
22772, [3 (110, 68, 46)]
22773, [3 (110, 68, 44)]
22774, [3 (110, 68, 43)]
22775, [3 (110, 68, 30)]
22776, [3 (110, 68, 28)]
22777, [3 (110, 68, 26)]
22778, [3 (110, 67, 51)]
22779, [3 (110, 67, 50)]
22780, [3 (110, 67, 48)]
22781, [3 (110, 67, 35)]
22782, [3 (110, 67, 33)]
22783, [3 (110, 67, 32)]
22784, [3 (110, 67, 25)]
22785, [3 (110, 67, 22)]
22786, [3 (110, 67, 16)]
22787, [3 (110, 66, 41)]
22788, [3 (110, 66, 39)]
22789, [3 (110, 66, 37)]
22790, [3 (110, 66, 31)]
22791, [3 (110, 66, 29)]
22792, [3 (110, 66, 27)]
22793, [3 (110, 66, 21)]
22794, [3 (110, 66, 17)]
22795, [3 (110, 66, 0)]
22796, [3 (110, 65, 46)]
22797, [3 (110, 65, 44)]
22798, [3 (110, 65, 42)]
22799, [3 (110, 65, 36)]
22800, [3 (110, 65, 34)]
22801, [3 (110, 65, 32)]
22802, [3 (110, 65, 26)]
22803, [3 (110, 65, 24)]
22804, [3 (110, 65, 23)]
22805, [3 (110, 65, 8)]
22806, [3 (110, 64, 48)]
22807, [3 (110, 64, 41)]
22808, [3 (110, 64, 38)]
22809, [3 (110, 64, 31)]
22810, [3 (110, 64, 30)]
22811, [3 (110, 64, 28)]
22812, [3 (110, 63, 43)]
22813, [3 (110, 63, 37)]
22814, [3 (110, 63, 35)]
22815, [3 (110, 63, 33)]
22816, [3 (110, 63, 19)]
22817, [3 (110, 63, 17)]
22818, [3 (110, 62, 40)]
22819, [3 (110, 62, 39)]
22820, [3 (110, 62, 26)]
22821, [3 (110, 62, 24)]
22822, [3 (110, 62, 22)]
22823, [3 (110, 62, 16)]
22824, [3 (110, 61, 31)]
22825, [3 (110, 61, 29)]
22826, [3 (110, 61, 28)]
22827, [3 (110, 61, 21)]
22828, [3 (110, 61, 20)]
22829, [3 (110, 60, 37)]
22830, [3 (110, 60, 35)]
22831, [3 (110, 60, 33)]
22832, [3 (110, 60, 27)]
22833, [3 (110, 60, 25)]
22834, [3 (110, 60, 23)]
22835, [3 (110, 59, 40)]
22836, [3 (110, 59, 38)]
22837, [3 (110, 59, 32)]
22838, [3 (110, 59, 30)]
22839, [3 (110, 59, 28)]
22840, [3 (110, 58, 47)]
22841, [3 (110, 58, 45)]
22842, [3 (110, 58, 44)]
22843, [3 (110, 58, 36)]
22844, [3 (110, 58, 21)]
22845, [3 (110, 58, 19)]
22846, [3 (110, 57, 39)]
22847, [3 (110, 57, 26)]
22848, [3 (110, 57, 25)]
22849, [3 (110, 57, 23)]
22850, [3 (110, 57, 5)]
22851, [3 (110, 56, 32)]
22852, [3 (110, 56, 30)]
22853, [3 (110, 56, 28)]
22854, [3 (110, 56, 18)]
22855, [3 (110, 56, 12)]
22856, [3 (110, 55, 35)]
22857, [3 (110, 55, 24)]
22858, [3 (110, 54, 41)]
22859, [3 (110, 54, 37)]
22860, [3 (110, 54, 27)]
22861, [3 (110, 54, 21)]
22862, [3 (110, 54, 17)]
22863, [3 (110, 54, 5)]
22864, [3 (110, 53, 42)]
22865, [3 (110, 53, 33)]
22866, [3 (110, 53, 24)]
22867, [3 (110, 52, 40)]
22868, [3 (110, 52, 28)]
22869, [3 (110, 52, 15)]
22870, [3 (110, 52, 14)]
22871, [3 (110, 52, 12)]
22872, [3 (110, 51, 47)]
22873, [3 (110, 51, 37)]
22874, [3 (110, 51, 33)]
22875, [3 (110, 51, 21)]
22876, [3 (110, 51, 17)]
22877, [3 (110, 50, 16)]
22878, [3 (110, 49, 48)]
22879, [3 (110, 49, 31)]
22880, [3 (110, 49, 28)]
22881, [3 (110, 49, 21)]
22882, [3 (110, 49, 20)]
22883, [3 (110, 48, 23)]
22884, [3 (110, 48, 0)]
22885, [3 (110, 47, 14)]
22886, [3 (110, 45, 27)]
22887, [3 (110, 45, 25)]
22888, [3 (110, 45, 15)]
22889, [3 (110, 44, 28)]
22890, [3 (110, 44, 22)]
22891, [3 (110, 44, 20)]
22892, [3 (110, 44, 0)]
22893, [3 (110, 43, 35)]
22894, [3 (110, 43, 17)]
22895, [3 (110, 42, 23)]
22896, [3 (110, 41, 26)]
22897, [3 (110, 39, 21)]
22898, [3 (109, 99, 63)]
22899, [3 (109, 97, 59)]
22900, [3 (109, 96, 61)]
22901, [3 (109, 94, 73)]
22902, [3 (109, 93, 103)]
22903, [3 (109, 92, 64)]
22904, [3 (109, 92, 62)]
22905, [3 (109, 90, 58)]
22906, [3 (109, 86, 55)]
22907, [3 (109, 83, 48)]
22908, [3 (109, 83, 46)]
22909, [3 (109, 81, 60)]
22910, [3 (109, 80, 76)]
22911, [3 (109, 80, 64)]
22912, [3 (109, 80, 46)]
22913, [3 (109, 80, 40)]
22914, [3 (109, 80, 38)]
22915, [3 (109, 79, 55)]
22916, [3 (109, 79, 51)]
22917, [3 (109, 79, 27)]
22918, [3 (109, 78, 49)]
22919, [3 (109, 78, 24)]
22920, [3 (109, 78, 11)]
22921, [3 (109, 77, 56)]
22922, [3 (109, 77, 54)]
22923, [3 (109, 77, 52)]
22924, [3 (109, 77, 39)]
